source,target,edgeType,weight
U_70fc7947-6337-5c19-a199-4e2542f259ee,M_bao_ve_thuc_vat,HAS_MAJOR,2.0
U_711c91c8-3159-5712-8ae0-d66dd171198c,M_quan_tri_du_lich,HAS_MAJOR,2.0
U_711f3f2d-ede7-56e8-aa36-7a29c5a21066,M_duoc_hoc,HAS_MAJOR,2.0
U_712c2251-2473-5e2f-90e5-f8c101578c77,M_chan_nuoi,HAS_MAJOR,2.0
U_713c3b07-b98f-57be-afc7-856a065d436e,M_cong_nghe_thong_tin,HAS_MAJOR,2.0
U_71425c52-653c-52dd-9b6e-1e2aa47871b7,M_khoa_hoc_du_lieu,HAS_MAJOR,2.0
U_7155cec1-7fa4-54fb-ac37-4786472891e9,M_bao_ve_thuc_vat,HAS_MAJOR,2.0
U_717bc0d1-121c-592a-b822-b4e1e19bca8c,M_y_te_cong_cong,HAS_MAJOR,2.0
U_71a3978b-5783-5ef4-b651-3b62c72ac173,M_ngon_ngu_han,HAS_MAJOR,2.0
U_71c7b4d0-5185-59ec-93ac-639fb2a2b195,M_digital_marketing,HAS_MAJOR,2.0
U_71d2af34-f9c0-59f3-bf9b-5c85a9f34daa,M_huong_dan_du_lich,HAS_MAJOR,2.0
U_71d2cc2b-7124-5e01-a14c-aa0f1574936a,M_nong_hoc,HAS_MAJOR,2.0
U_71d55e88-4dcb-4ab0-8c33-dafbecbd207d,M_kiem_toan,HAS_MAJOR,2.0
U_71dd1089-1984-58a7-a92a-37b5084930c5,M_kinh_doanh_quoc_te,HAS_MAJOR,2.0
U_7212f654-7956-5b47-859f-412be8d25dd9,M_cong_nghe_thong_tin,HAS_MAJOR,2.0
U_7218f97c-5138-5f02-ad25-4509c59afa5a,M_quan_tri_kinh_doanh,HAS_MAJOR,2.0
U_72477a64-0faa-534c-9af2-0816706300f3,M_giao_duc_tieu_hoc,HAS_MAJOR,2.0
U_724b1760-2598-56e0-9649-4da63ff5d0a8,M_luat_thuong_mai,HAS_MAJOR,2.0
U_725e11f7-09da-52b8-ae2b-b9f43e20ec4e,M_kien_truc,HAS_MAJOR,2.0
U_72652396-779f-5252-91a5-030b3b5e2239,M_luat_kinh_te,HAS_MAJOR,2.0
U_7267d0d1-c1ff-5ba9-a019-273c576a7bf5,M_ngon_ngu_han,HAS_MAJOR,2.0
U_727eda9b-588a-54b7-896a-d26b98bcc523,M_kinh_doanh_quoc_te,HAS_MAJOR,2.0
U_72a2e7d5-4fb3-52a2-a3da-b7c4b55c8d5b,M_quan_ly_giao_duc,HAS_MAJOR,2.0
U_72a612de-e010-55d4-8f95-0ba27312300e,M_nong_hoc,HAS_MAJOR,2.0
U_72b5cb27-800c-5d1d-8217-1e1fcaa0eb8e,M_quan_ly_tai_nguyen,HAS_MAJOR,2.0
U_72d1c07d-3cf0-50cf-bd19-9e6132dba423,M_khoa_hoc_moi_truong,HAS_MAJOR,2.0
U_72da0fe1-50b1-5230-96cc-13366cfde67e,M_he_thong_thong_tin,HAS_MAJOR,2.0
U_72dbb12c-f46b-5032-85bd-7071d5cd921d,M_luat_kinh_te,HAS_MAJOR,2.0
U_72e3b88e-9578-52fd-bdd3-d07bc66c8d97,M_kiem_toan,HAS_MAJOR,2.0
U_72f39b8c-c4f2-5bef-adee-9ea40e0e3d0b,M_quan_tri_khach_san,HAS_MAJOR,2.0
U_7300710e-7e1b-50ec-beca-6e82f32e44b2,M_ngon_ngu_anh,HAS_MAJOR,2.0
U_7302364f-f397-5bf2-a45f-a6c8e6fdc730,M_khoa_hoc_moi_truong,HAS_MAJOR,2.0
U_7305a121-776c-5b1e-8e01-b8c6a6a7f789,M_quan_ly_xay_dung,HAS_MAJOR,2.0
U_7307c490-c17a-5b04-808b-49a5d1ba1639,M_ky_thuat_phan_mem,HAS_MAJOR,2.0
U_73099180-2329-5076-b045-a01526750cfb,M_luat_thuong_mai,HAS_MAJOR,2.0
U_730e74b2-9811-5f6f-958e-0c609b686124,M_ngon_ngu_anh,HAS_MAJOR,2.0
U_7323db75-9e93-5aef-98cc-b9247a50b506,M_marketing,HAS_MAJOR,2.0
U_734a900e-58e8-5d38-9323-c73230993f1c,M_quan_tri_nhan_luc,HAS_MAJOR,2.0
U_7350ceda-73c2-5a85-8ec6-aa2c2573eec9,M_huong_dan_du_lich,HAS_MAJOR,2.0
U_73705a73-60cd-52f7-9387-9786c87e7893,M_ngon_ngu_nhat,HAS_MAJOR,2.0
U_737e1e4e-6463-5254-90c1-733edfac244f,M_quan_tri_kinh_doanh,HAS_MAJOR,2.0
U_73a6b96e-a1b1-574e-85b1-b6da1f8e079a,M_digital_marketing,HAS_MAJOR,2.0
U_73e45baf-bf47-5fca-8006-b6e25494c611,M_ky_thuat_phan_mem,HAS_MAJOR,2.0
U_73f12248-7cba-511a-927e-4b6cf0ecb110,M_digital_marketing,HAS_MAJOR,2.0
U_73f2a6c7-51c7-59ca-a472-872f65f631ba,M_quan_tri_nhan_luc,HAS_MAJOR,2.0
U_73f6fd38-8d12-5a67-be7f-8c850316916e,M_khoa_hoc_du_lieu,HAS_MAJOR,2.0
U_73fc8cd7-63ce-559b-b7d9-77a920540246,M_luat_kinh_te,HAS_MAJOR,2.0
U_740287be-9d2e-5a15-96db-8f810298676a,M_marketing,HAS_MAJOR,2.0
U_74158795-c3c0-5ba4-adfa-5997e38919f8,M_cong_nghe_thong_tin,HAS_MAJOR,2.0
U_741a70a6-8db2-5fba-958e-6cdf0113ec91,M_tai_chinh_ngan_hang,HAS_MAJOR,2.0
U_742df329-a324-5b4c-8318-5b5a308d43e9,M_ngon_ngu_anh,HAS_MAJOR,2.0
U_74453a84-5c34-562b-8b02-dc863353a7e7,M_quan_ly_xay_dung,HAS_MAJOR,2.0
U_7446b5b1-9153-5971-aa44-20ca40055460,M_ky_thuat_phan_mem,HAS_MAJOR,2.0
U_744a07bc-393c-54c2-a6d9-49b8dc4209f1,M_quan_ly_tai_nguyen,HAS_MAJOR,2.0
U_7452ea42-dd1e-5733-9208-2ad0852b103e,M_y_te_cong_cong,HAS_MAJOR,2.0
U_746cf4c8-f6bb-5524-9e3b-255de7a1382c,M_luat_dan_su,HAS_MAJOR,2.0
U_747f5668-8242-5c7d-8774-1dffc4ee3e43,M_luat_dan_su,HAS_MAJOR,2.0
U_74812e0f-748a-5352-94f6-3e0992e3c573,M_giao_duc_tieu_hoc,HAS_MAJOR,2.0
U_7481ee89-0d5e-5968-8f11-350d39d997fe,M_tai_chinh_ngan_hang,HAS_MAJOR,2.0
U_74846762-ac71-5171-86d4-c69f9e716bea,M_luat_dan_su,HAS_MAJOR,2.0
U_74ae87ff-2329-5d2d-a250-86a7a82698c5,M_kinh_te,HAS_MAJOR,2.0
U_74b82632-b151-5850-9b29-4a3b41b320be,M_luat_thuong_mai,HAS_MAJOR,2.0
U_74bca6a7-b15d-5b18-bc7c-772379e93638,M_quan_tri_nhan_luc,HAS_MAJOR,2.0
U_74c90d38-93b6-5b21-82a3-4243344c0d1c,M_luat_thuong_mai,HAS_MAJOR,2.0
U_74cc2043-0653-5c51-89cb-a03cf222f108,M_an_toan_thong_tin,HAS_MAJOR,2.0
U_74d60960-cf2b-5aff-b406-bf468c973604,M_chan_nuoi,HAS_MAJOR,2.0
U_74d67860-a4c1-51ce-9e32-1e67bc82820e,M_ke_toan,HAS_MAJOR,2.0
U_74e4dfeb-820a-5932-b3cf-af74efc31889,M_ngon_ngu_han,HAS_MAJOR,2.0
U_74fa2853-90cf-5d71-9aae-778cf79d86e4,M_marketing,HAS_MAJOR,2.0
U_74fc07a9-d068-5a68-b2cf-3fa42314843c,M_quan_tri_kinh_doanh,HAS_MAJOR,2.0
U_750f1b3c-72ad-5db8-8a03-7db292048fa9,M_bien_phien_dich,HAS_MAJOR,2.0
U_7520af44-39bf-5f1b-adb4-eb3ef09330db,M_ieu_duong,HAS_MAJOR,2.0
U_75224152-c3ad-53cf-ae05-d248471e5253,M_bao_ve_thuc_vat,HAS_MAJOR,2.0
U_753aa0e5-9da2-5639-9c96-a62ae3989d95,M_bien_oi_khi_hau,HAS_MAJOR,2.0
U_753b2b9d-0b7a-5c60-b0e9-9d54bb5feeb3,M_ky_thuat_phan_mem,HAS_MAJOR,2.0
U_754067d8-a226-53bc-b564-eb815f8b8a2d,M_khoa_hoc_moi_truong,HAS_MAJOR,2.0
U_754b9bec-a26c-513a-b55b-a20d858ddd50,M_su_pham,HAS_MAJOR,2.0
U_755ab654-e7f8-5a2a-80a4-98018235e847,M_ky_thuat_xay_dung,HAS_MAJOR,2.0
U_756068e1-573d-543b-994f-ddbf64986db7,M_marketing,HAS_MAJOR,2.0
U_757200a7-82a8-5a95-9726-2abd39add7ed,M_khoa_hoc_du_lieu,HAS_MAJOR,2.0
U_757db2fc-15a2-5bba-97ab-75ba4a6c82ef,M_bien_oi_khi_hau,HAS_MAJOR,2.0
U_758bfc0d-9558-5d95-9334-2295be24de35,M_truyen_thong_a_phuong_tien,HAS_MAJOR,2.0
U_75907a57-f99e-5eda-b4bc-5f89c19b0b4f,M_quan_tri_khach_san,HAS_MAJOR,2.0
U_75a87eaa-073c-59b6-b4f9-3f48bebd6a35,M_kien_truc,HAS_MAJOR,2.0
U_75b210b6-c9dd-578d-a2f3-6bb95d934e9a,M_quan_ly_xay_dung,HAS_MAJOR,2.0
U_75c61d13-740c-5f7d-ac4a-08d033efb95d,M_ky_thuat_xay_dung,HAS_MAJOR,2.0
U_75cb8338-de6d-59ae-987b-8c525fe6dccb,M_quan_tri_du_lich,HAS_MAJOR,2.0
U_75dc9de8-4e0e-55ae-8d3b-91f6d0dfc008,M_quan_ly_giao_duc,HAS_MAJOR,2.0
U_75edcf0a-4ff8-55d1-955d-30671bbb1a88,M_khoa_hoc_du_lieu,HAS_MAJOR,2.0
U_75fdabc9-3778-5852-a325-7e9cfe9bf297,M_bao_ve_thuc_vat,HAS_MAJOR,2.0
U_7602b2b2-3c39-509a-9a1c-9f5fc4a19406,M_quan_tri_nhan_luc,HAS_MAJOR,2.0
U_760f7be5-7a9a-5bba-8dac-7ab7c0eb442b,M_nong_hoc,HAS_MAJOR,2.0
U_76105f9e-6b45-580f-94df-55a544c9bef6,M_kien_truc,HAS_MAJOR,2.0
U_76291ed3-7c74-576f-b8fb-41c83744af24,M_ngon_ngu_anh,HAS_MAJOR,2.0
U_762b5611-3ee2-51d5-a95a-edd74ebfbb93,M_tai_chinh_ngan_hang,HAS_MAJOR,2.0
U_762cb488-adb8-581b-846f-b975051ca1b2,M_bien_oi_khi_hau,HAS_MAJOR,2.0
U_762d4ad0-841a-5b16-bfc0-e2a640b67c14,M_luat_thuong_mai,HAS_MAJOR,2.0
U_763721cc-ab12-54a5-a1d0-cb92463b6b18,M_bao_ve_thuc_vat,HAS_MAJOR,2.0
U_7642bd8f-5454-52d4-a0b5-1cebde822383,M_ngon_ngu_anh,HAS_MAJOR,2.0
U_764f9950-3876-5dd2-afc9-0589936979e3,M_digital_marketing,HAS_MAJOR,2.0
U_765cd5c8-6f4f-51d2-82d1-2385c7568178,M_y_te_cong_cong,HAS_MAJOR,2.0
U_766a04a0-e8ce-5fb8-a8f9-5429916098fc,M_ngon_ngu_han,HAS_MAJOR,2.0
U_767734da-579b-55b4-b940-b2bc6e4be516,M_y_te_cong_cong,HAS_MAJOR,2.0
U_76784ee8-242c-56d0-9d72-d92aa00bea20,M_ngon_ngu_nhat,HAS_MAJOR,2.0
U_767a03fe-5685-56fb-a471-5e8eea771771,M_digital_marketing,HAS_MAJOR,2.0
U_768062e2-9bd9-532d-a749-f84a1a1a4dad,M_ngon_ngu_han,HAS_MAJOR,2.0
U_7680a0b8-5ee6-5edf-8e0d-28a9b7c2bc4f,M_y_te_cong_cong,HAS_MAJOR,2.0
U_7689e128-0bec-5751-82c7-46b36a05479c,M_kinh_doanh_quoc_te,HAS_MAJOR,2.0
U_7690db56-cc5c-519c-91a9-135e41591a39,M_quan_tri_nhan_luc,HAS_MAJOR,2.0
U_769376ad-6724-595a-9dae-bd24fa46802b,M_cong_nghe_thong_tin,HAS_MAJOR,2.0
U_769a19f7-1f42-5de7-911b-7449fa170a6b,M_y_khoa,HAS_MAJOR,2.0
U_769ed69e-5e3e-55ca-84d6-b8e93b6cb97c,M_quan_tri_du_lich,HAS_MAJOR,2.0
U_76c8c19a-bca4-5fa0-b234-7bc1b3993cad,M_khoa_hoc_du_lieu,HAS_MAJOR,2.0
U_76dd1ff4-29d0-5a3a-bce9-e0f263a28dc0,M_cong_nghe_thuc_pham,HAS_MAJOR,2.0
U_771ca23c-7bfa-501e-ace4-c599eef5f575,M_bao_ve_thuc_vat,HAS_MAJOR,2.0
U_7728d42e-2517-5ac1-9c9b-72119f519330,M_quan_ly_giao_duc,HAS_MAJOR,2.0
U_772d703a-d58e-53f5-90d7-8bb6c628dedc,M_truyen_thong_a_phuong_tien,HAS_MAJOR,2.0
U_77410540-8dae-524b-8e18-8ba8c7588d79,M_kiem_toan,HAS_MAJOR,2.0
U_77490def-1ad1-525c-941b-8ca65f4910a8,M_marketing,HAS_MAJOR,2.0
U_774fd9b3-ec7a-5d32-88a4-62d9c0bbc1ab,M_quan_he_cong_chung,HAS_MAJOR,2.0
U_77598639-7fb7-5373-b925-24a8e2542e0e,M_nong_hoc,HAS_MAJOR,2.0
U_7764d33a-01d1-554f-b417-6cd232b49062,M_cong_nghe_thong_tin,HAS_MAJOR,2.0
U_77843f40-0db3-5328-b03c-069a324aba9b,M_kinh_te,HAS_MAJOR,2.0
U_77931481-aefe-5ac4-a15b-f492317ee080,M_huong_dan_du_lich,HAS_MAJOR,2.0
U_77a5ccfe-4587-5c4a-a9fc-76d1a0189353,M_ngon_ngu_nhat,HAS_MAJOR,2.0
U_77d50c36-4745-5654-a67e-21c7be29cc11,M_digital_marketing,HAS_MAJOR,2.0
U_7820e19c-f13e-5bc6-9e58-010c4c9df818,M_duoc_hoc,HAS_MAJOR,2.0
U_7836dcd5-a87a-5e4b-9528-f23b3c87dbeb,M_quan_tri_du_lich,HAS_MAJOR,2.0
U_783b9310-7ad8-5d42-998c-3642cef0df54,M_cong_nghe_thong_tin,HAS_MAJOR,2.0
U_784a26db-cd54-5bb6-a22e-885e927afc34,M_y_te_cong_cong,HAS_MAJOR,2.0
U_7851b0a2-20ec-5881-a5ef-8114500dedf5,M_ngon_ngu_nhat,HAS_MAJOR,2.0
U_7861dc7e-b9bf-5743-8259-bde1f5be4b8e,M_quan_ly_giao_duc,HAS_MAJOR,2.0
U_786588b6-d046-5c58-b068-c758385e747f,M_quan_ly_tai_nguyen,HAS_MAJOR,2.0
U_7874ff7c-813c-5627-b476-244d84950793,M_an_toan_thong_tin,HAS_MAJOR,2.0
U_789418c2-72e7-5294-a283-39fbb27cfc30,M_y_te_cong_cong,HAS_MAJOR,2.0
U_78a02cd4-ced3-532c-a875-f7d2370b2bda,M_giao_duc_tieu_hoc,HAS_MAJOR,2.0
U_78a68c36-d053-557f-97ed-702dcd280757,M_huong_dan_du_lich,HAS_MAJOR,2.0
U_78c8c615-6104-53e4-b30a-b7c2ac0cd0d7,M_su_pham,HAS_MAJOR,2.0
U_78d4d66e-fd3c-5747-8b75-b0f81efe6c88,M_y_khoa,HAS_MAJOR,2.0
U_78f87b56-2e28-51b0-a1b5-3de09b750b88,M_y_khoa,HAS_MAJOR,2.0
U_79232b5f-e4a8-5e75-ae32-9b1dcea9eff4,M_kinh_doanh_quoc_te,HAS_MAJOR,2.0
U_7926e736-aa16-51c4-b33d-065b36afa933,M_bien_phien_dich,HAS_MAJOR,2.0
U_7931fa10-f704-5386-9c2d-1a141026153b,M_quan_tri_khach_san,HAS_MAJOR,2.0
U_794d116d-5db9-52a8-a550-f2cbab146a2e,M_kinh_te,HAS_MAJOR,2.0
U_7960641c-ce61-5bc5-85f0-8c3628d3bdef,M_chan_nuoi,HAS_MAJOR,2.0
U_7973dd1c-e04d-5939-b07b-f18aab1bdc94,M_ky_thuat_phan_mem,HAS_MAJOR,2.0
U_7975b322-ef11-5422-afce-12e0583cfa45,M_khoa_hoc_moi_truong,HAS_MAJOR,2.0
U_7979c516-9a88-52ba-8a9f-007f484579b4,M_he_thong_thong_tin,HAS_MAJOR,2.0
U_797b4323-73f6-510a-9f8f-2ac9aebae34d,M_kinh_doanh_quoc_te,HAS_MAJOR,2.0
U_799db2a8-80ef-50a0-9097-206b8d475e42,M_bien_phien_dich,HAS_MAJOR,2.0
U_79ac8782-50d9-5e59-bfa9-a5542fc2a85c,M_quan_ly_tai_nguyen,HAS_MAJOR,2.0
U_79cf70fa-ce47-555f-a6f1-f25c43baedfe,M_bien_oi_khi_hau,HAS_MAJOR,2.0
U_79d07f6f-8425-5c7e-84a8-aaa77be5078a,M_bien_phien_dich,HAS_MAJOR,2.0
U_7a13cba6-0d22-54e7-8952-5fe21fbf83fc,M_kinh_doanh_quoc_te,HAS_MAJOR,2.0
U_7a363855-fb32-5fe2-aad5-4715dcc8e9bc,M_giao_duc_tieu_hoc,HAS_MAJOR,2.0
U_7a3b511b-42b0-55aa-852f-049b1b6bdf78,M_khoa_hoc_moi_truong,HAS_MAJOR,2.0
U_7a46d07f-b182-52b4-b8cf-29ba8e007c33,M_quan_tri_nhan_luc,HAS_MAJOR,2.0
U_7a5c927d-70a5-590c-9c0c-1d05c9571608,M_ngon_ngu_han,HAS_MAJOR,2.0
U_7a634f11-bdde-53e6-a400-9d94ed8e911e,M_luat_thuong_mai,HAS_MAJOR,2.0
U_7a738b62-c98d-5d28-87b4-f992c1dce193,M_khoa_hoc_moi_truong,HAS_MAJOR,2.0
U_7a801ddd-d285-5818-bd7b-da2978ebf023,M_luat_dan_su,HAS_MAJOR,2.0
U_7a86a79e-6607-5128-a974-0a59fce91998,M_ke_toan,HAS_MAJOR,2.0
U_7aa56095-a65f-528c-9de8-f4b23aeb113c,M_kinh_te,HAS_MAJOR,2.0
U_7ac47d91-1ec4-5fc8-a913-71e20f9a5d22,M_ky_thuat_xay_dung,HAS_MAJOR,2.0
U_7af21d93-5067-5faf-943e-786c5f1162bf,M_quan_tri_du_lich,HAS_MAJOR,2.0
U_7af75f17-2036-5151-b183-230caea7aeba,M_chan_nuoi,HAS_MAJOR,2.0
U_7af8bb81-4e8c-55cc-80ce-285db13524ad,M_kinh_te,HAS_MAJOR,2.0
U_7b042da6-f369-5ad0-8a80-ce77153be5e1,M_luat_dan_su,HAS_MAJOR,2.0
U_7b047b8d-6ac8-5b3c-bb8d-52827fda874b,M_he_thong_thong_tin,HAS_MAJOR,2.0
U_7b08c780-46fd-5bfe-9c07-d427758d64dc,M_quan_ly_giao_duc,HAS_MAJOR,2.0
U_7b1c24d4-777d-5dc8-b65e-ce3f47c224ad,M_quan_tri_kinh_doanh,HAS_MAJOR,2.0
U_7b23ea2e-aa6b-5260-a13a-a32247fa7167,M_bien_oi_khi_hau,HAS_MAJOR,2.0
U_7b2a517b-9088-534c-b7b4-0078d84af0b4,M_giao_duc_tieu_hoc,HAS_MAJOR,2.0
U_7b2bddc1-def1-53fc-aa98-611e893ec3fe,M_kinh_te,HAS_MAJOR,2.0
U_7b324200-25be-5cf7-8a0c-8e30f6aa3d63,M_ky_thuat_phan_mem,HAS_MAJOR,2.0
U_7b36edd9-015f-58b2-b87e-93702cbf4a2d,M_ngon_ngu_anh,HAS_MAJOR,2.0
U_7b4acebd-e0be-486a-a1b7-44a4237d2222,M_he_thong_thong_tin,HAS_MAJOR,2.0
U_7b51b2d4-a02d-56cc-9682-810f34338579,M_marketing,HAS_MAJOR,2.0
U_7b549429-d2e5-5378-a2b4-1caced94f9c3,M_quan_tri_du_lich,HAS_MAJOR,2.0
U_7b888259-e2b3-55a9-b157-a74c605c5372,M_luat_kinh_te,HAS_MAJOR,2.0
U_7b8cfd23-4266-5afa-837c-60f04d2be18c,M_kien_truc,HAS_MAJOR,2.0
U_7bbed127-b924-5d9c-b93d-8c0c4fd19417,M_ke_toan,HAS_MAJOR,2.0
U_7bcb1759-c157-5428-abd9-cc9619c9f8a1,M_tai_chinh_ngan_hang,HAS_MAJOR,2.0
U_7bd31ed2-7788-5ed3-955f-2f60c9b8fffd,M_quan_tri_du_lich,HAS_MAJOR,2.0
U_7bd7769b-1041-53ae-abd7-9beb44cfb98a,M_khoa_hoc_moi_truong,HAS_MAJOR,2.0
U_7beb09fb-b796-58f9-abbe-389ec9767b69,M_quan_tri_khach_san,HAS_MAJOR,2.0
U_7bf42067-a934-528a-b018-c3a608a12b8f,M_ngon_ngu_anh,HAS_MAJOR,2.0
U_7c4a77f2-284f-56a1-b951-3863d3dac443,M_huong_dan_du_lich,HAS_MAJOR,2.0
U_7c561bc2-6939-5f21-831a-5e754db5c5e7,M_an_toan_thong_tin,HAS_MAJOR,2.0
U_7c6d0609-2e5b-592c-88ef-d5f95997d65e,M_luat_dan_su,HAS_MAJOR,2.0
U_7c7e27ff-5f05-5026-a47f-e215e702b059,M_he_thong_thong_tin,HAS_MAJOR,2.0
U_7c80a1d0-632e-50a6-8097-661ee0af6c56,M_kiem_toan,HAS_MAJOR,2.0
U_7c9bfde2-8849-53f3-b0b8-e6e8a3021000,M_quan_ly_tai_nguyen,HAS_MAJOR,2.0
U_7ca5312c-5b28-5016-af9c-035be2415e9a,M_an_toan_thong_tin,HAS_MAJOR,2.0
U_7cad89af-6b1e-57a3-872e-670ec24be31f,M_quan_tri_du_lich,HAS_MAJOR,2.0
U_7cadfe41-78d3-5abd-9bf3-cf0e306595d6,M_quan_ly_tai_nguyen,HAS_MAJOR,2.0
U_7cb95fa1-6dbd-572b-8a17-45b2c45d515d,M_y_te_cong_cong,HAS_MAJOR,2.0
U_7cde03af-8677-5175-9efa-8434c78a084c,M_he_thong_thong_tin,HAS_MAJOR,2.0
U_7ce42fbd-2481-563a-84a6-e06aaae85aa9,M_ngon_ngu_han,HAS_MAJOR,2.0
U_7ce837e0-04e3-58ce-9a8e-1af14e6bf240,M_marketing,HAS_MAJOR,2.0
U_7cefeb67-cf61-588f-ac46-d179d782e615,M_quan_ly_giao_duc,HAS_MAJOR,2.0
U_7cf1b51d-29b6-5de3-b09f-c1f8ffb29e9f,M_quan_he_cong_chung,HAS_MAJOR,2.0
U_7d1eadb2-dd3b-5fc0-a684-a37210e3e87d,M_quan_he_cong_chung,HAS_MAJOR,2.0
U_7d20a295-57e9-5dc5-9f3b-73792ea8422d,M_quan_tri_du_lich,HAS_MAJOR,2.0
U_7d295f55-d17d-50c3-8844-ffcd979c36e1,M_quan_he_cong_chung,HAS_MAJOR,2.0
U_7d484459-27a4-5a99-b233-496f830717d5,M_tai_chinh_ngan_hang,HAS_MAJOR,2.0
U_7d4c315a-8928-59e9-b02c-2a526734c0c3,M_khoa_hoc_du_lieu,HAS_MAJOR,2.0
U_7d711c69-5239-5f68-ba06-ebaef1f6a115,M_su_pham,HAS_MAJOR,2.0
U_7d8a4e23-6771-5483-a2bc-6d268ebbe131,M_truyen_thong_a_phuong_tien,HAS_MAJOR,2.0
U_7da99880-49b4-515c-a4fb-bb9b35fee849,M_quan_tri_kinh_doanh,HAS_MAJOR,2.0
U_7de44ff5-13a7-5aac-bda8-29f6e50cb0a4,M_quan_tri_kinh_doanh,HAS_MAJOR,2.0
U_7de55687-76a8-55b3-954a-1072d760a458,M_su_pham,HAS_MAJOR,2.0
U_7df8ac8c-424b-5c3e-88be-829140e1183c,M_bao_ve_thuc_vat,HAS_MAJOR,2.0
U_7e042398-f29c-549a-9a37-01b4b14dca37,M_quan_tri_nhan_luc,HAS_MAJOR,2.0
U_7e054549-6261-573a-b56f-13da4195567b,M_bao_ve_thuc_vat,HAS_MAJOR,2.0
U_7e203236-c571-5d2d-8c17-fc564b4c7f95,M_kinh_te,HAS_MAJOR,2.0
U_7e3eb8fc-c6c7-5639-bc52-fee3b91f5936,M_bien_oi_khi_hau,HAS_MAJOR,2.0
U_7e6bbf31-ee2a-56b9-b648-33eb4ff7e7a6,M_khoa_hoc_moi_truong,HAS_MAJOR,2.0
U_7e769aba-c957-54ca-9a25-01f4c7554799,M_bien_phien_dich,HAS_MAJOR,2.0
U_7e840d35-ddf3-5d80-95f9-3a18e386af4b,M_bien_oi_khi_hau,HAS_MAJOR,2.0
U_7e860db9-b8ae-58aa-b0c2-8ecbf1802821,M_ngon_ngu_nhat,HAS_MAJOR,2.0
U_7e86e878-eb9d-555c-994e-9595c80b31ff,M_ieu_duong,HAS_MAJOR,2.0
U_7ea9d8a6-7ca2-581b-9c21-516080c919bd,M_ngon_ngu_nhat,HAS_MAJOR,2.0
U_7eb6aa58-6a11-56f6-ab53-04d0e33868fd,M_quan_ly_giao_duc,HAS_MAJOR,2.0
U_7eba00a5-15d2-5b66-8f0e-95c989704eda,M_digital_marketing,HAS_MAJOR,2.0
U_7eeb469e-d439-54b2-a799-b3091196bd8b,M_luat_dan_su,HAS_MAJOR,2.0
U_7eed9e15-831c-5127-859b-aecf87e0c4a1,M_quan_tri_khach_san,HAS_MAJOR,2.0
U_7f050228-b582-56e0-86bc-fddf785eb1ec,M_nong_hoc,HAS_MAJOR,2.0
U_7f0554e7-afd0-504e-89a9-6177ab92d86c,M_ky_thuat_phan_mem,HAS_MAJOR,2.0
U_7f15e487-3f28-5622-b9c2-63c8855a68c6,M_ngon_ngu_anh,HAS_MAJOR,2.0
U_7f270cbc-2a4a-575f-9369-e16b455a6054,M_luat_kinh_te,HAS_MAJOR,2.0
U_7f2a55dd-43a8-5985-b69a-8533dbff5bd0,M_duoc_hoc,HAS_MAJOR,2.0
U_7f45e90c-d220-505c-959c-9907c0f1ec62,M_khoa_hoc_moi_truong,HAS_MAJOR,2.0
U_7f47eb0c-0415-5e14-9e86-0a3273e8c812,M_su_pham,HAS_MAJOR,2.0
U_7f48e597-43d9-5a75-8f5b-cfe820941ca6,M_quan_ly_giao_duc,HAS_MAJOR,2.0
U_7f52d1c9-d1b6-511c-9661-71092747d237,M_cong_nghe_thuc_pham,HAS_MAJOR,2.0
U_7f554631-61eb-513c-a003-40ecae334226,M_cong_nghe_thuc_pham,HAS_MAJOR,2.0
U_7f615818-7ec3-5444-8279-3519746f47a6,M_kien_truc,HAS_MAJOR,2.0
U_7f696fa4-bc6d-58e7-b9a0-894003ce66fa,M_giao_duc_tieu_hoc,HAS_MAJOR,2.0
U_7f73b84d-866c-52ae-a96b-207601fc689e,M_ngon_ngu_nhat,HAS_MAJOR,2.0
U_7f7f8272-7b63-5ecf-9090-c4b3fa83b797,M_huong_dan_du_lich,HAS_MAJOR,2.0
U_7f8d6fd0-f61e-5f33-a40c-5983b9eafadd,M_an_toan_thong_tin,HAS_MAJOR,2.0
U_7f92e993-c088-5f2f-a0a1-97b1303d9999,M_luat_thuong_mai,HAS_MAJOR,2.0
U_7fa286d0-bb11-58e6-ac97-896cc3f44bc6,M_kinh_doanh_quoc_te,HAS_MAJOR,2.0
U_7fa2bd64-8c22-56f5-a63c-843b83c2f4b6,M_nong_hoc,HAS_MAJOR,2.0
U_7fb17246-2db0-555e-b8a8-5109d3957bce,M_ke_toan,HAS_MAJOR,2.0
U_7ff19ca7-1fb1-545c-9f08-a418c0cc37d9,M_ieu_duong,HAS_MAJOR,2.0
U_800e8363-135a-5554-ad0c-65d03ab8e444,M_chan_nuoi,HAS_MAJOR,2.0
U_8018647e-a120-5184-90b8-c103bd1ca6d0,M_digital_marketing,HAS_MAJOR,2.0
U_80229ffb-5364-569e-81a5-dc87caf12e26,M_su_pham,HAS_MAJOR,2.0
U_80352bf0-a5d3-5d3b-a2f0-00531b1b4657,M_an_toan_thong_tin,HAS_MAJOR,2.0
U_80363117-3d35-5776-ac84-4fc5a07c3ec9,M_khoa_hoc_moi_truong,HAS_MAJOR,2.0
